@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {split_audio_coyote,split_audio_bg}

@DATA
0.090185,0.025039,3.146292,0.204607,0.238552,0.396544,0.016622,0.085980,-26.706174,-0.319832,-0.903735,0.653525,-0.119303,0.424579,0.067220,0.013969,0.295828,0.027536,-0.383695,0.173430,-0.027525,0.022931,0.008147,0.010923,0.004819,0.006021,0.003196,0.012137,0.002525,0.032229,0.003590,0.007149,0.009878,0.020845,0.019820,-0.003068,0.015517,0.046265,0.035799,-0.100644,-0.003226,-0.020448,-0.966737,0.543721,0.114231,0.035107,-0.054861,0.024601,-0.229042,-0.148169,0.416711,0.000295,-0.087683,-0.092011,0.029237,0.000307,0.000407,0.008137,0.001761,0.000399,-0.001936,0.001972,0.000781,0.029677,0.000539,0.001273,0.000285,0.006490,0.011113,0.014865,0.130838,0.017535,0.019646,0.143413,0.008111,0.013981,0.750712,0.513285,0.296224,0.317699,0.312934,0.367850,0.356547,0.296359,0.328290,0.339126,0.267668,0.241724,0.141236,0.038510,0.010755,0.004535,0.007429,0.011641,0.006369,0.011185,0.002570,0.003655,0.004418,0.009058,0.013322,0.009442,0.010049,0.016781,0.136455,0.019384,0.024666,0.142557,0.010215,0.017841,0.913422,0.696025,0.312139,0.343112,0.277031,0.384317,0.306922,0.279389,0.332850,0.404782,0.281825,0.250338,0.150222,0.045725,0.016100,0.005961,0.010181,0.014923,0.006278,0.013849,0.002215,0.004831,0.005887,0.013021,0.018716,0.012310,split_audio_coyote
0.050813,0.020485,2.916609,0.134271,0.193844,0.288589,0.024156,0.055448,-29.789662,1.783920,-0.416431,0.054543,0.287103,0.231358,0.170357,-0.026854,0.025964,0.224525,0.123344,0.031034,-0.015188,0.002704,0.001776,0.055676,0.008818,0.032042,0.002921,0.064876,0.011165,0.013393,0.013580,0.018680,0.004717,0.035636,-0.000346,0.000024,-0.003748,0.001508,0.002942,-0.002983,0.000037,0.000038,0.316277,0.008957,0.000754,0.019785,0.000887,0.002139,0.016032,-0.002433,-0.006607,0.005105,-0.000216,0.009773,-0.001922,0.000013,0.000005,0.001540,0.000029,-0.001731,0.000052,0.001163,0.000030,-0.000051,0.000141,0.000862,0.000011,-0.000091,0.039157,0.030256,0.435919,0.054100,0.061138,0.252806,0.038405,0.061194,4.408702,0.846716,1.017625,0.546373,0.371336,0.462435,0.324486,0.387147,0.265646,0.303149,0.312299,0.233077,0.157603,0.002808,0.003653,0.059056,0.017401,0.029969,0.004660,0.061949,0.023154,0.015597,0.022201,0.022509,0.013846,0.015864,0.046251,0.038802,0.566858,0.060365,0.058421,0.301904,0.054022,0.075808,2.641069,0.967421,1.086106,0.628963,0.441199,0.553263,0.412197,0.432767,0.319586,0.369438,0.398797,0.304218,0.222219,0.003993,0.004524,0.070736,0.025093,0.021252,0.006658,0.066306,0.030329,0.020069,0.030739,0.027867,0.019761,0.019515,split_audio_coyote
0.087342,0.037493,3.083202,0.174819,0.205340,0.347962,0.026015,0.111948,-27.652436,-1.040877,-0.587578,1.201859,-0.080434,0.117323,0.057958,-0.091183,0.587472,-0.477430,0.094263,0.245370,-0.083442,0.005877,0.005883,0.013264,0.003918,0.002352,0.002603,0.017691,0.000511,0.001248,0.004008,0.011108,0.008041,0.013997,0.001702,-0.001124,0.012187,0.001978,0.000523,0.002298,0.000557,0.001821,0.062802,-0.075992,0.005980,-0.008517,-0.016889,0.013782,-0.000557,0.025382,-0.017801,-0.015530,0.005139,-0.016128,0.018542,-0.000013,-0.000062,0.002796,0.000014,-0.000249,0.000013,-0.003512,-0.000001,-0.000002,-0.000011,-0.000140,-0.000002,0.000135,0.034150,0.043983,0.266081,0.051214,0.038099,0.321275,0.016516,0.073996,2.108008,0.918634,0.644013,0.421604,0.475294,0.467880,0.498427,0.478780,0.363335,0.331387,0.287241,0.227128,0.227560,0.009702,0.012516,0.023735,0.005774,0.004266,0.006463,0.025487,0.000988,0.002196,0.006918,0.018298,0.018876,0.013063,0.032261,0.039559,0.348499,0.053637,0.037514,0.359538,0.021349,0.082718,1.749408,0.967436,0.554148,0.496272,0.540899,0.459161,0.504058,0.467710,0.430134,0.396200,0.377982,0.304133,0.269923,0.009422,0.014912,0.026234,0.006830,0.004755,0.008637,0.027692,0.001385,0.003155,0.010384,0.025176,0.027353,0.015244,split_audio_coyote
0.068489,0.056021,3.205961,0.137118,0.178613,0.196518,0.020213,0.077798,-25.955846,-1.382417,-1.240588,1.184392,0.104176,0.284128,-0.004470,-0.413326,0.773125,-0.149663,-0.273509,0.340255,-0.075641,0.005421,0.001628,0.019860,0.001243,0.000401,0.000344,0.005321,0.001794,0.005253,0.003863,0.007934,0.009471,0.012142,-0.001822,0.008337,-0.022226,-0.001921,-0.001826,-0.026161,-0.000922,-0.002057,0.176568,-0.006060,-0.033442,-0.003923,0.001072,-0.138342,0.063206,-0.110351,0.073890,-0.084343,0.037003,-0.046632,0.071449,-0.003906,-0.000131,-0.001347,-0.000046,-0.000077,-0.000022,-0.003224,-0.000110,0.000043,-0.001470,0.001972,0.002181,-0.001431,0.014694,0.032619,0.119792,0.021192,0.021172,0.156153,0.009754,0.015560,0.930917,0.582818,0.368742,0.318803,0.316980,0.329836,0.417203,0.399603,0.411629,0.390350,0.234390,0.235221,0.164508,0.007510,0.003176,0.032101,0.002887,0.000617,0.000443,0.015773,0.004640,0.010236,0.006484,0.007598,0.013319,0.010931,0.009923,0.022514,0.141369,0.023542,0.022984,0.182252,0.012796,0.019367,0.978865,0.714633,0.387642,0.509399,0.369066,0.487900,0.509343,0.337063,0.349749,0.377469,0.251998,0.196928,0.158875,0.013664,0.004585,0.024512,0.004077,0.000916,0.000599,0.015184,0.005803,0.009895,0.010998,0.009622,0.010045,0.011097,split_audio_coyote
0.070985,0.038867,2.889528,0.138832,0.182744,0.250425,0.024926,0.078448,-26.700130,-1.493701,-1.372151,1.362436,0.278557,-0.365063,-0.055381,0.216195,0.122232,-0.191571,0.056611,-0.008409,0.083340,0.007468,0.018793,0.005583,0.008780,0.006839,0.006057,0.009085,0.007088,0.002168,0.002703,0.001041,0.001026,0.012070,0.000507,-0.005340,0.039321,0.006765,0.008039,0.011805,-0.002588,0.000688,-0.276468,0.035270,0.003381,-0.019923,0.069570,-0.003325,-0.057296,-0.015192,0.039193,-0.092008,0.047825,-0.010423,-0.016901,0.000425,0.005833,0.000138,0.000331,-0.000039,-0.000763,0.002473,-0.000172,-0.000396,0.001027,0.000031,0.000029,0.001250,0.019329,0.044392,0.505805,0.032393,0.039883,0.206441,0.013397,0.021683,1.895905,0.548482,0.396941,0.412313,0.318399,0.373373,0.543135,0.472911,0.461984,0.550836,0.412956,0.212234,0.167607,0.016723,0.026618,0.009332,0.015103,0.011357,0.008286,0.011896,0.008926,0.002785,0.002837,0.001567,0.001311,0.006748,0.017453,0.053803,0.755360,0.030151,0.042429,0.218713,0.011306,0.030233,1.709550,0.624697,0.431063,0.550974,0.409556,0.479681,0.589621,0.623165,0.655683,0.610414,0.531564,0.312155,0.285249,0.019338,0.029147,0.013875,0.021833,0.018401,0.012908,0.014275,0.012761,0.004101,0.004188,0.002286,0.001679,0.008938,split_audio_coyote
0.102258,0.000890,3.113548,0.135373,0.109407,1.003766,0.009345,0.177583,-38.412327,-0.342739,-0.638890,-0.234158,-0.021585,0.045221,0.015258,0.089501,0.051845,0.006597,0.037797,0.022511,0.010242,0.003055,0.003761,0.004628,0.003034,0.005358,0.002506,0.071735,0.002306,0.002510,0.003051,0.002747,0.003790,0.021370,0.001945,0.000010,-0.002023,0.003124,0.002914,0.021329,0.000028,0.003625,0.384118,-0.005878,-0.020155,-0.005661,0.000984,0.004895,0.003503,0.001749,-0.002714,-0.007836,-0.003083,0.005479,0.005985,0.000025,0.000135,0.000196,0.000162,0.000120,0.000184,-0.002683,0.000090,0.000021,0.000036,0.000056,0.000119,-0.000710,0.048651,0.001805,0.284978,0.040597,0.026310,0.436612,0.026440,0.093137,3.024139,0.360005,0.418027,0.224911,0.195367,0.164717,0.164196,0.132807,0.154566,0.149532,0.132347,0.117228,0.106700,0.002528,0.003173,0.004258,0.002512,0.007468,0.001592,0.022901,0.001974,0.001912,0.003336,0.002111,0.003681,0.006387,0.028122,0.002460,0.333600,0.025421,0.021492,0.353239,0.030471,0.076008,2.192254,0.432956,0.430799,0.277047,0.288802,0.222688,0.193551,0.202511,0.201522,0.227763,0.203764,0.168602,0.150422,0.003098,0.004104,0.005677,0.003195,0.006997,0.002130,0.014846,0.002093,0.002390,0.004985,0.003091,0.004969,0.004415,split_audio_bg
0.142052,0.002693,3.049143,0.195519,0.163795,1.350309,0.011420,0.238347,-30.669911,-0.760252,-0.895100,-0.300518,-0.023002,0.159830,-0.011732,0.173685,0.064371,0.011192,0.086417,0.030977,0.025080,0.004973,0.004891,0.008919,0.006541,0.006262,0.005088,0.017505,0.003386,0.003370,0.004158,0.003795,0.005546,0.008668,0.002293,0.000016,-0.002516,0.003419,0.002915,0.023674,0.000034,0.004792,0.381079,-0.021558,-0.023179,0.004532,0.002241,0.004907,-0.000743,-0.001601,0.007082,-0.000195,-0.002177,0.004390,-0.000606,0.000095,0.000052,0.000036,0.000087,0.000028,0.000014,-0.002617,0.000055,0.000029,0.000136,0.000087,0.000268,-0.000698,0.057759,0.004462,0.336445,0.047851,0.030944,0.612623,0.026772,0.120614,3.247995,0.523454,0.587342,0.330632,0.344381,0.297615,0.275772,0.212491,0.252903,0.228737,0.220946,0.200122,0.190015,0.005594,0.004608,0.012724,0.008479,0.008154,0.006975,0.024462,0.004091,0.002911,0.004297,0.003089,0.005717,0.009050,0.036052,0.005081,0.404931,0.032668,0.026118,0.533843,0.028434,0.102764,2.406192,0.575063,0.586045,0.373752,0.454189,0.379862,0.321541,0.310278,0.319479,0.318483,0.300780,0.282022,0.254512,0.007474,0.006343,0.015317,0.012281,0.007987,0.009017,0.016904,0.005061,0.003587,0.006221,0.004183,0.007434,0.008188,split_audio_bg
0.104384,0.032283,3.056560,0.178012,0.161909,0.850591,0.008918,0.152056,-25.369170,-0.235087,-0.054890,-0.123445,0.451181,0.224528,0.331760,0.082648,0.129954,-0.032762,0.042267,0.027847,0.039359,0.001925,0.001328,0.013358,0.001529,0.001910,0.001652,0.101698,0.001445,0.001604,0.002035,0.003460,0.002402,0.028087,-0.000542,0.000537,-0.006470,-0.000420,-0.000207,-0.017345,0.000267,-0.003806,-0.020808,-0.022606,0.011357,-0.004387,0.004616,-0.006899,-0.010696,0.011185,-0.001076,0.010651,-0.012199,-0.000048,-0.003820,-0.000014,-0.000019,-0.000773,-0.000037,-0.000055,-0.000016,-0.002580,-0.000014,-0.000044,-0.000034,-0.000063,-0.000013,-0.000716,0.053199,0.028906,0.226321,0.022756,0.021583,0.418779,0.005995,0.081699,0.549024,0.529490,0.578763,0.331953,0.361981,0.244395,0.263163,0.263489,0.228857,0.190079,0.202149,0.225299,0.206262,0.001781,0.002205,0.014282,0.001754,0.002574,0.002847,0.052403,0.001656,0.002110,0.002067,0.002842,0.002930,0.014161,0.071722,0.039060,0.337863,0.027788,0.029046,0.512315,0.006249,0.111235,0.806174,0.636244,0.567127,0.407057,0.484319,0.299534,0.328870,0.359664,0.274114,0.240251,0.270989,0.291710,0.247995,0.002536,0.003128,0.019540,0.002367,0.003366,0.004038,0.058038,0.002307,0.003184,0.003026,0.004322,0.004381,0.015691,split_audio_bg
0.093143,0.017603,3.004531,0.162016,0.149934,0.655527,0.011492,0.122708,-26.906596,-0.457298,0.205330,-0.283290,0.581454,0.083754,0.384194,0.060767,0.113691,0.000905,-0.032840,0.094581,-0.035733,0.001325,0.001006,0.010959,0.001325,0.001651,0.001637,0.084287,0.002766,0.002075,0.001970,0.003998,0.003070,0.023607,0.000723,0.000392,-0.001094,-0.000451,-0.000868,-0.005358,0.000219,0.000319,0.005466,-0.022628,0.032474,-0.018275,0.007329,-0.000610,-0.001992,-0.008250,0.005592,0.010953,-0.003238,0.003719,-0.012705,-0.000091,-0.000068,-0.000178,-0.000109,-0.000076,-0.000050,-0.002235,0.000103,-0.000015,-0.000013,-0.000082,-0.000033,-0.000599,0.033332,0.017021,0.296135,0.015983,0.023607,0.335594,0.006225,0.050964,0.620380,0.526798,0.582244,0.392082,0.379873,0.307939,0.263694,0.274404,0.274720,0.253485,0.221314,0.236568,0.207971,0.001352,0.001880,0.013387,0.001696,0.002497,0.003049,0.050592,0.004534,0.002941,0.001907,0.004521,0.003881,0.013464,0.043625,0.024186,0.448113,0.024083,0.032122,0.453950,0.006135,0.070197,0.885762,0.687062,0.568622,0.483404,0.513931,0.358399,0.327362,0.387825,0.319378,0.359905,0.284284,0.319035,0.253514,0.001999,0.002629,0.018739,0.002237,0.003154,0.004382,0.059896,0.006788,0.004576,0.003053,0.006828,0.005942,0.015935,split_audio_bg
0.115951,0.025374,2.984283,0.166061,0.142094,0.654358,0.013258,0.148306,-26.741380,-0.800573,0.463378,-0.518382,0.686079,-0.023318,0.476309,0.022819,0.070408,0.003218,-0.024529,0.114058,-0.073508,0.001249,0.000549,0.006272,0.000848,0.001142,0.000962,0.045361,0.002731,0.002362,0.001805,0.003351,0.003382,0.013219,0.000014,0.000256,-0.000487,-0.000404,-0.000726,-0.000604,0.000098,-0.001514,0.021715,-0.027818,0.018331,-0.024087,-0.007485,-0.004948,0.000898,0.006168,-0.000047,0.001983,-0.004995,0.002744,-0.010158,-0.000013,0.000001,-0.000658,0.000000,-0.000058,0.000053,-0.002172,0.000055,0.000039,0.000075,-0.000093,-0.000042,-0.000606,0.036162,0.023098,0.333588,0.019374,0.025373,0.369545,0.006590,0.051384,0.587573,0.505467,0.596909,0.429720,0.371078,0.341644,0.287744,0.301634,0.296632,0.295628,0.249862,0.246294,0.215661,0.001890,0.001174,0.009903,0.001329,0.002078,0.001538,0.048027,0.004610,0.004121,0.002115,0.004229,0.004724,0.012654,0.042891,0.032373,0.529396,0.025623,0.033669,0.455345,0.006928,0.062050,0.804686,0.675513,0.647769,0.516842,0.483768,0.379507,0.364540,0.437844,0.374731,0.415593,0.343224,0.345495,0.238964,0.002807,0.001661,0.013474,0.001720,0.002551,0.002039,0.058296,0.007016,0.006338,0.002802,0.006099,0.007325,0.015314,split_audio_bg
0.118049,0.025224,3.009729,0.164199,0.138428,0.697692,0.014311,0.152181,-26.792573,-0.812175,0.488279,-0.562418,0.713281,0.006229,0.441757,0.049887,0.060158,0.092245,-0.051304,0.141569,-0.117854,0.000892,0.000368,0.004078,0.000622,0.000650,0.001677,0.047827,0.002881,0.002344,0.001744,0.003152,0.002345,0.013875,0.000452,-0.000130,0.021639,-0.000056,0.000483,0.004299,0.000105,-0.000292,0.016315,-0.007842,-0.036740,0.008889,-0.003502,0.019893,0.004779,0.001592,0.005206,0.005944,0.001984,0.001339,-0.000736,0.000026,0.000052,0.000295,0.000048,0.000028,0.000056,-0.000249,0.000003,0.000047,0.000090,-0.000009,-0.000105,-0.000069,0.034889,0.023793,0.302405,0.022020,0.022164,0.371385,0.007935,0.050083,0.678575,0.461428,0.588109,0.453914,0.361211,0.351300,0.292152,0.301265,0.289587,0.349545,0.271346,0.274586,0.221232,0.001402,0.000481,0.006722,0.000901,0.000871,0.003981,0.050667,0.005096,0.003687,0.001907,0.004630,0.003135,0.013368,0.042564,0.032168,0.480842,0.027683,0.029188,0.467623,0.009193,0.059032,0.886446,0.670476,0.729408,0.555191,0.464191,0.435464,0.363629,0.427210,0.418853,0.490221,0.375024,0.348391,0.290286,0.001987,0.000632,0.009781,0.001292,0.001261,0.005611,0.066934,0.006996,0.005543,0.002180,0.006990,0.004674,0.017823,split_audio_bg
0.118855,0.029239,3.075007,0.168267,0.146381,0.773976,0.012303,0.154528,-26.196446,-0.649744,0.216764,-0.402867,0.506061,0.235882,0.350221,0.161050,-0.002627,0.096734,-0.011520,0.078344,0.012834,0.001247,0.000528,0.008674,0.001574,0.002346,0.002863,0.056135,0.001668,0.002077,0.001789,0.002562,0.001730,0.016184,0.000959,0.000717,-0.001167,0.000273,-0.000263,0.003471,0.000113,-0.000153,0.004892,-0.018727,0.008161,-0.001044,-0.007069,0.009765,-0.021710,0.013348,-0.012986,0.021627,0.003379,-0.002987,0.009346,-0.000015,-0.000004,-0.000070,0.000241,0.000122,0.000059,-0.001967,-0.000018,-0.000010,-0.000002,-0.000003,-0.000011,-0.000517,0.043241,0.026969,0.214739,0.026567,0.021286,0.399821,0.007577,0.063934,0.630541,0.493683,0.578590,0.419377,0.334658,0.306299,0.361261,0.327148,0.288650,0.349144,0.272903,0.272637,0.210620,0.001862,0.000623,0.008975,0.002554,0.002574,0.006190,0.049850,0.002339,0.003112,0.001916,0.003119,0.002457,0.013138,0.045837,0.031720,0.340973,0.028547,0.026741,0.453370,0.009221,0.071245,0.765562,0.616197,0.671678,0.491566,0.453899,0.364486,0.367381,0.402549,0.387572,0.392855,0.371718,0.315812,0.265120,0.002519,0.000880,0.012274,0.003684,0.003664,0.008169,0.060145,0.002431,0.004561,0.001936,0.004540,0.003572,0.015998,split_audio_bg
0.104293,0.022712,3.074384,0.167335,0.150603,0.776081,0.011057,0.139431,-26.204696,-0.485336,0.116415,-0.201670,0.351745,0.296125,0.150831,0.276760,-0.022879,0.174127,0.020630,0.067472,0.052967,0.002581,0.001762,0.011028,0.002444,0.003039,0.003162,0.070983,0.001419,0.001549,0.001615,0.003026,0.002175,0.020632,-0.001445,-0.000711,0.004262,-0.000187,0.000575,0.001842,0.000278,-0.000667,0.010495,0.004929,-0.025487,0.008728,-0.027257,0.001900,-0.009651,0.015795,-0.003630,0.014234,-0.000099,0.007587,-0.008331,0.000151,0.000049,0.000091,0.000011,0.000016,0.000039,0.001788,0.000006,0.000021,-0.000003,-0.000209,0.000083,0.000444,0.040530,0.024187,0.241467,0.025419,0.017811,0.376930,0.006778,0.061752,0.691035,0.592523,0.630929,0.415450,0.385804,0.369860,0.442275,0.321290,0.334125,0.345689,0.271201,0.275303,0.239204,0.006426,0.003470,0.012952,0.004323,0.003850,0.006942,0.058368,0.001946,0.001705,0.001685,0.003903,0.004412,0.015233,0.046027,0.024000,0.345969,0.030310,0.023025,0.514294,0.008363,0.082480,0.833964,0.649682,0.674941,0.495241,0.490272,0.347888,0.440833,0.321277,0.382367,0.377812,0.367425,0.288575,0.289815,0.008736,0.003904,0.018329,0.005740,0.004679,0.008949,0.063264,0.001894,0.002394,0.002118,0.005334,0.005985,0.016704,split_audio_bg
0.093497,0.028193,3.109264,0.170901,0.160437,0.778119,0.009834,0.130972,-25.291304,-0.315412,-0.174358,0.039650,0.246912,0.403574,0.101349,0.317159,-0.027138,0.120530,0.006408,0.042241,0.128086,0.003306,0.002094,0.016089,0.002820,0.003610,0.003475,0.092323,0.001139,0.001341,0.001848,0.003540,0.002396,0.026236,-0.002821,-0.000059,-0.003956,-0.000834,-0.000067,0.003445,0.000090,-0.001806,-0.026284,-0.006300,0.005113,0.002754,0.011155,0.000132,-0.001857,0.004849,-0.000704,0.006985,-0.000003,0.004826,-0.003070,-0.000008,-0.000003,-0.000125,0.000000,-0.000029,-0.000021,0.001655,-0.000001,-0.000034,-0.000077,-0.000024,-0.000054,0.000455,0.043744,0.027123,0.175570,0.023309,0.017322,0.425632,0.005770,0.071271,0.622521,0.564044,0.556609,0.375128,0.402347,0.349529,0.419967,0.329451,0.290221,0.310226,0.257420,0.235768,0.234825,0.007028,0.003740,0.017665,0.004512,0.004509,0.006466,0.047864,0.001268,0.001346,0.001818,0.003482,0.004598,0.012521,0.050037,0.023355,0.236312,0.027287,0.022309,0.601949,0.006109,0.095014,0.752403,0.631176,0.604682,0.491039,0.489124,0.347923,0.462849,0.382294,0.308057,0.358032,0.358516,0.254129,0.299714,0.009648,0.004288,0.027384,0.006107,0.005699,0.008533,0.051556,0.001649,0.001946,0.002614,0.005210,0.006292,0.013514,split_audio_bg
0.089815,0.022784,3.040406,0.169591,0.159783,0.792880,0.010657,0.132806,-25.956769,-0.352288,-0.082568,-0.009483,0.404720,0.307573,0.188480,0.231159,0.025834,0.108822,0.016849,0.049137,0.045493,0.003324,0.002217,0.014734,0.002148,0.002492,0.002403,0.094159,0.002147,0.001591,0.002056,0.003886,0.002242,0.026532,-0.000146,-0.000245,-0.013711,-0.000775,-0.000585,-0.001302,0.000275,-0.000694,-0.000529,-0.007798,0.001050,-0.013518,0.002955,-0.021639,0.017915,-0.009596,0.009139,-0.005693,0.004168,0.005732,-0.013273,0.000002,0.000001,-0.000066,-0.000211,-0.000295,-0.000258,0.000525,0.000144,0.000020,0.000043,-0.000021,-0.000003,0.000077,0.035327,0.026246,0.237658,0.019762,0.018023,0.401611,0.006013,0.058031,0.663299,0.589098,0.593374,0.399492,0.396753,0.378050,0.322430,0.315711,0.246888,0.258265,0.254623,0.235000,0.270390,0.007207,0.004056,0.017683,0.003320,0.003823,0.004286,0.048175,0.002746,0.001808,0.002265,0.003973,0.004292,0.012693,0.049934,0.026132,0.332283,0.028166,0.023703,0.609616,0.007501,0.085912,0.788272,0.728139,0.653896,0.511833,0.502173,0.404785,0.425784,0.387026,0.296358,0.350558,0.339006,0.256068,0.322421,0.009949,0.004630,0.028588,0.004387,0.004366,0.005592,0.052803,0.003528,0.002710,0.003138,0.005877,0.005754,0.013970,split_audio_bg
